,SiteId,CompanyName,StreetNameAndNumber,PostalCode,Country,ID_Eurostat,Subsector_Name,Latitude,Longitude,NUTS1ID,NUTS3ID,H2-Potential in TWh,ProcessInfo,geometry
319,321,Schumacher Packaging GmbH,Raschauer Weg 30 ,8340,DE,3,Paper and printing,50.53467,12.8089599,DED,DED42,0.01,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Recovered fibers</td> <td>0.5</td> <td>0.005 </td>
 <tr> <td nowrap>Recovered fibers</td> <td>0.5</td> <td>0.005 </td>
 </table>
",POINT (12.8089599 50.53467)
320,322,Schönfelder Papierfabrik GmbH,Tannenberger Str. 4 ,9456,DE,3,Paper and printing,50.60471,12.99164,DED,DED42,0.0053,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Recovered fibers</td> <td>0.5</td> <td>0.0053 </td>
 </table>
",POINT (12.99164 50.60471)
321,323,PAKA,Altenberger Str. 25,01768,DE,3,Paper and printing,50.84686,13.77371,DED,DED2F,0.0044,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Recovered fibers</td> <td>0.5</td> <td>0.0011 </td>
 <tr> <td nowrap>Recovered fibers</td> <td>0.5</td> <td>0.0011 </td>
 <tr> <td nowrap>Recovered fibers</td> <td>0.5</td> <td>0.0011 </td>
 <tr> <td nowrap>Recovered fibers</td> <td>0.5</td> <td>0.0011 </td>
 </table>
",POINT (13.77371 50.84686)
322,324,Krempel,Annaberger Str. 67,8297,DE,3,Paper and printing,50.62553,12.82877,DED,DED42,0.0006,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Recovered fibers</td> <td>0.5</td> <td>0.0006 </td>
 </table>
",POINT (12.82877 50.62553)
323,325,Sappi Ehingen GmbH,Biberacher Str. 73 ,89584,DE,3,Paper and printing,48.269691,9.726699,DE1,DE145,0.2848,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Chemical pulp</td> <td>10.3</td> <td>0.2848 </td>
 </table>
",POINT (9.726699 48.269691)
324,326,Mercer Group,Goldbecker Strasse 1,39596,DE,3,Paper and printing,52.69062,11.9859,DEE,DEE0D,1.3197,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Chemical pulp</td> <td>10.3</td> <td>1.3197 </td>
 </table>
",POINT (11.9859 52.69062)
325,327,Zellstoff- und Papierfabrik Rosenthal GmbH,Hauptstraße 16 ,7366,DE,3,Paper and printing,50.402363,11.700325,DEG,DEG0K,0.7066,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Chemical pulp</td> <td>10.3</td> <td>0.7066 </td>
 </table>
",POINT (11.700325 50.402363)
326,328,Sappi Alfeld GmbH,Mühlenmasch 1,31061,DE,3,Paper and printing,51.98596257,9.820763204,DE9,DE925,0.2452,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Chemical pulp</td> <td>10.3</td> <td>0.2452 </td>
 </table>
",POINT (9.820763204 51.98596257)
327,329,Sappi Deutschland Holding GmbH,Obernburger Str. 1-9,63811,DE,3,Paper and printing,49.9777578,9.069009637,DE2,DE264,0.3265,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Chemical pulp</td> <td>10.3</td> <td>0.3265 </td>
 </table>
",POINT (9.069009637000001 49.9777578)
328,330,SCA Hygiene Products GmbH Consumer Products,Sandhofer Str. 176,68305,DE,3,Paper and printing,49.53549864,8.457079832,DE1,DE126,0.4494,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Chemical pulp</td> <td>10.3</td> <td>0.4494 </td>
 </table>
",POINT (8.457079832 49.53549864)
329,331,Saarstahl AG,Bismarckstr. 57-59,66333,DE,1,Metal Processing,49.25200518,6.84706277,DEC,DEC01,0.1945,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0171 </td>
 <tr> <td nowrap>Profile rolling</td> <td>2.1</td> <td>0.138 </td>
 <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0137 </td>
 <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.012 </td>
 <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0137 </td>
 </table>
",POINT (6.84706277 49.25200518)
330,332,AG der Dillinger Hüttenwerke,Werkstraße 1,66763,DE,1,Metal Processing,49.35717217,6.754136982,DEC,DEC04,0.6695,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Profile rolling</td> <td>2.1</td> <td>0.594 </td>
 <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0171 </td>
 <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0171 </td>
 <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0199 </td>
 <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0214 </td>
 </table>
",POINT (6.754136982 49.35717217)
331,333,ArcelorMittal Hamburg GmbH,Dradenaustraße 33,21129,DE,1,Metal Processing,53.52478497,9.900051078,DE6,DE600,0.3401,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Profile rolling</td> <td>2.1</td> <td>0.3258 </td>
 <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0143 </td>
 </table>
",POINT (9.900051078000001 53.52478497)
332,334,Salzgitter Flachstahl GmbH Abt. Umweltschutz / 08 TUI,Eisenhüttenstr. 99,38239,DE,1,Metal Processing,52.15476492,10.40307531,DE9,DE912,1.7359,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Profile rolling</td> <td>2.1</td> <td>1.6556 </td>
 <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0205 </td>
 <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0256 </td>
 <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0171 </td>
 <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0171 </td>
 </table>
",POINT (10.40307531 52.15476492)
333,335,Peiner Träger GmbH,Gerhard-Lucas-Meyer-Str. 10,31226,DE,1,Metal Processing,52.31635646,10.23818612,DE9,DE91A,0.5372,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Profile rolling</td> <td>2.1</td> <td>0.2108 </td>
 <tr> <td nowrap>Profile rolling</td> <td>2.1</td> <td>0.2989 </td>
 <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0128 </td>
 <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0143 </td>
 <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0004 </td>
 </table>
",POINT (10.23818612 52.31635646)
334,336,Georgsmarienhütte Holding GmbH,Neue Hüttenstraße 1,49124,DE,1,Metal Processing,52.2091444,8.049501107,DE9,DE94E,0.3201,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Profile rolling</td> <td>2.1</td> <td>0.3066 </td>
 <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0135 </td>
 </table>
",POINT (8.049501106999999 52.2091444)
335,337,ArcelorMittal Bremen GmbH,Carl-Benz-Straße 30,28237,DE,1,Metal Processing,53.12493044,8.68672853,DE5,DE501,1.9335,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Profile rolling</td> <td>2.1</td> <td>1.8779 </td>
 <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0556 </td>
 </table>
",POINT (8.68672853 53.12493044)
336,338,Hüttenwerke Krupp Mannesmann GmbH,Ehinger Str. 200,47259,DE,1,Metal Processing,51.36823117,6.712267332,DEA,DEA12,0.121,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0199 </td>
 <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0171 </td>
 <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0157 </td>
 <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0256 </td>
 <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0427 </td>
 </table>
",POINT (6.712267332 51.36823117)
337,339,ThyssenKrupp Steel Europe AG,Kaiser - Wilhelm - Straße 100,47166,DE,1,Metal Processing,51.5036903,6.735907484,DEA,DEA12,7.0926,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0479 </td>
 <tr> <td nowrap>Profile rolling</td> <td>2.1</td> <td>0.6898 </td>
 <tr> <td nowrap>Profile rolling</td> <td>2.1</td> <td>1.2647 </td>
 <tr> <td nowrap>Profile rolling</td> <td>2.1</td> <td>0.4829 </td>
 <tr> <td nowrap>Profile rolling</td> <td>2.1</td> <td>0.2759 </td>
 <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0285 </td>
 <tr> <td nowrap>Profile rolling</td> <td>2.1</td> <td>0.7665 </td>
 <tr> <td nowrap>Profile rolling</td> <td>2.1</td> <td>0.7818 </td>
 <tr> <td nowrap>Profile rolling</td> <td>2.1</td> <td>0.3679 </td>
 <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.041 </td>
 <tr> <td nowrap>Profile rolling</td> <td>2.1</td> <td>2.2995 </td>
 <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0462 </td>
 </table>
",POINT (6.735907484 51.5036903)
338,340,ArcelorMittal Ruhrort GmbH,Vohwinkelstraße 107,47137,DE,1,Metal Processing,51.4608318,6.749172902,DEA,DEA12,0.5299,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Profile rolling</td> <td>2.1</td> <td>0.2299 </td>
 <tr> <td nowrap>Profile rolling</td> <td>2.1</td> <td>0.2644 </td>
 <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0199 </td>
 <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0157 </td>
 </table>
",POINT (6.749172902 51.4608318)
339,341,Deutsche Edelstahlwerke GmbH,Obere Kaiserstraße -,57078,DE,1,Metal Processing,50.9173709,8.014246705,DEA,DEA5A,0.0086,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0086 </td>
 </table>
",POINT (8.014246705 50.9173709)
340,342,Buderus Edelstahl GmbH,Buderusstraße 25,35576,DE,1,Metal Processing,50.57494118,8.489228686,DE7,DE722,0.1974,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Profile rolling</td> <td>2.1</td> <td>0.0326 </td>
 <tr> <td nowrap>Profile rolling</td> <td>2.1</td> <td>0.115 </td>
 <tr> <td nowrap>Profile rolling</td> <td>2.1</td> <td>0.0498 </td>
 </table>
",POINT (8.489228686000001 50.57494118)
341,343,Lech-Stahlwerke GmbH,Industriestr. 1,86405,DE,1,Metal Processing,48.51211887,10.85935053,DE2,DE276,0.3989,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Profile rolling</td> <td>2.1</td> <td>0.2874 </td>
 <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0071 </td>
 <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0086 </td>
 <tr> <td nowrap>Profile rolling</td> <td>2.1</td> <td>0.0958 </td>
 </table>
",POINT (10.85935053 48.51211887)
342,344,H.E.S.Hennigsdorfer Elektrostahlwerke GmbH,Wolfgang-Küntscher-Straße 18,16761,DE,1,Metal Processing,52.65326784,13.211427,DE4,DE40A,0.5124,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0071 </td>
 <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0071 </td>
 <tr> <td nowrap>Profile rolling</td> <td>2.1</td> <td>0.4982 </td>
 </table>
",POINT (13.211427 52.65326784)
343,345,ArcelorMittal Eisenhüttenstadt GmbH,Werkstraße 1,15890,DE,1,Metal Processing,52.16614052,14.61768224,DE4,DE40C,0.8461,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Profile rolling</td> <td>2.1</td> <td>0.8048 </td>
 <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0071 </td>
 <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0342 </td>
 </table>
",POINT (14.61768224 52.16614052)
344,346,B.E.S. Brandenburger Elektrostahlwerke GmbH,Woltersdorfer Str. 40,14770,DE,1,Metal Processing,52.40195019,12.49888566,DE4,DE401,0.521,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Profile rolling</td> <td>2.1</td> <td>0.4982 </td>
 <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0114 </td>
 <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0114 </td>
 </table>
",POINT (12.49888566 52.40195019)
345,347,Stahlwerk Thüringen GmbH,Kronacher Str. 6,7333,DE,1,Metal Processing,50.65350467,11.43428826,DEG,DEG0I,0.3975,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Profile rolling</td> <td>2.1</td> <td>0.3832 </td>
 <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0143 </td>
 </table>
",POINT (11.43428826 50.65350467)
346,348,ESF Elbe-Stahlwerke Feralpi GmbH,Gröbaer Straße 3,1591,DE,1,Metal Processing,51.3130646,13.27783005,DED,DED2E,0.2929,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0093 </td>
 <tr> <td nowrap>Profile rolling</td> <td>2.1</td> <td>0.2836 </td>
 </table>
",POINT (13.27783005 51.3130646)
347,349,BGH Edelstahl Freital GmbH,Am Stahlwerk 1 ,1705,DE,1,Metal Processing,50.998987,13.644266,DED,DED2F,0.0778,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Profile rolling</td> <td>2.1</td> <td>0.0307 </td>
 <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0011 </td>
 <tr> <td nowrap>Profile rolling</td> <td>2.1</td> <td>0.046 </td>
 </table>
",POINT (13.644266 50.998987)
348,350,Deutsche Edelstahlwerke GmbH,Auestraße 4 ,58452,DE,1,Metal Processing,51.434468,7.326471,DEA,DEA56,0.0064,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0064 </td>
 </table>
",POINT (7.326471 51.434468)
349,351,MSW Moselstahlwerk GmbH,Eltzstrasse 65 ,54293,DE,1,Metal Processing,49.785423,6.689694,DEB,DEB21,0.1987,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Profile rolling</td> <td>2.1</td> <td>0.1916 </td>
 <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0071 </td>
 </table>
",POINT (6.689694 49.785423)
350,352,Outokumpu VDM GmbH,Formerstrasse 17 ,59425,DE,1,Metal Processing,51.562733,7.703186,DEA,DEA5C,0.0004,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0004 </td>
 </table>
",POINT (7.703186 51.562733)
351,353,Badische Stahlwerke GmbH,Graudenzerstr. 45 ,77694,DE,1,Metal Processing,48.594136,7.822683,DE1,DE134,0.8554,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0157 </td>
 <tr> <td nowrap>Profile rolling</td> <td>2.1</td> <td>0.2491 </td>
 <tr> <td nowrap>Profile rolling</td> <td>2.1</td> <td>0.5749 </td>
 <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0157 </td>
 </table>
",POINT (7.822683 48.594136)
352,354,Benteler Steel/Tube GmbH,Niederdarmer Str. 5,49811,DE,1,Metal Processing,52.469038,7.315341,DE9,DE949,0.0083,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0083 </td>
 </table>
",POINT (7.315341 52.469038)
353,355,Stahlwerk Bous GmbH,Saarstraße 1 ,66359,DE,1,Metal Processing,49.274184,6.794735,DEC,DEC04,0.0014,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Casting (slab, bloom, billets)</td> <td>0.1</td> <td>0.0014 </td>
 </table>
",POINT (6.794735 49.274184)
354,357,WALZWERKE EINSAL,Altenaer Str. 85,58769,DE,1,Metal Processing,51.32251,7.64489,DEA,DEA58,0.0096,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Profile rolling</td> <td>2.1</td> <td>0.0096 </td>
 </table>
",POINT (7.64489 51.32251)
355,362,WW-K WARMWALZWERK KÖNIGSWINTER,Am Ziegelofen 22,53639,DE,1,Metal Processing,50.68737,7.18916,DEA,DEA2C,0.023,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Profile rolling</td> <td>2.1</td> <td>0.023 </td>
 </table>
",POINT (7.18916 50.68737)
356,363,GUSTAV THEIS KALTWALZWERKE GMBH,Bandstahlstraße 14-18,58093,DE,1,Metal Processing,51.38438,7.5077,DEA,DEA53,0.069,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Profile rolling</td> <td>2.1</td> <td>0.069 </td>
 </table>
",POINT (7.5077 51.38438)
357,366,STAHLWERK ANNAHÜTTE,Max-Aicher-Allee 1+2,83404,DE,1,Metal Processing,47.79459,12.9507,DE2,DE215,0.0422,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Profile rolling</td> <td>2.1</td> <td>0.0422 </td>
 </table>
",POINT (12.9507 47.79459)
358,370,HFP BANDSTAHL GMBH,Schäfergasse 1,36433,DE,1,Metal Processing,50.81291,10.22286,DEG,DEG0P,0.0341,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Profile rolling</td> <td>2.1</td> <td>0.0138 </td>
 <tr> <td nowrap>Profile rolling</td> <td>2.1</td> <td>0.0203 </td>
 </table>
",POINT (10.22286 50.81291)
359,371,MUHR u. BENDER KG,Mubea-Platz 1,57439,DE,1,Metal Processing,51.11732,7.90068,DEA,DEA59,0.023,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Profile rolling</td> <td>2.1</td> <td>0.023 </td>
 </table>
",POINT (7.90068 51.11732)
360,372,"TRIMET ALUMINIUM SE, Niederlassung Hamburg",Aluminiumstraße -,21129,DE,2,Non-ferrous metals,53.51239548,9.887209802,DE6,DE600,0.8008,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Aluminum, primary</td> <td>25.0</td> <td>0.8008 </td>
 </table>
",POINT (9.887209801999999 53.51239548)
361,373,Hydro Aluminium Rolled Products GmbH,Koblenzer Str. 122,41468,DE,2,Non-ferrous metals,51.14887655,6.781833437,DEA,DEA1D,1.3643,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Aluminum, primary</td> <td>25.0</td> <td>1.3643 </td>
 </table>
",POINT (6.781833437 51.14887655)
362,374,TRIMET Aluminium SE,Aluminiumallee 1,45356,DE,2,Non-ferrous metals,51.49004917,6.968169748,DEA,DEA13,1.0084,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Aluminum, primary</td> <td>25.0</td> <td>1.0084 </td>
 </table>
",POINT (6.968169748 51.49004917)
363,375,TRIMET Aluminium SE,Schleusenstr. 11,46562,DE,2,Non-ferrous metals,51.62553605,6.615408557,DEA,DEA1F,0.5695,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Aluminum, primary</td> <td>25.0</td> <td>0.5695 </td>
 </table>
",POINT (6.615408557 51.62553605)
364,376,ROGESA Roheisengesellschaft Saar mbH,Werkstraße 1,66763,DE,1,"Steel, primary",49.35213699,6.743652603,DEC,DEC04,7.9152,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Steel, primary</td> <td>6.8</td> <td>3.6278 </td>
 <tr> <td nowrap>Steel, primary</td> <td>6.8</td> <td>4.2874 </td>
 </table>
",POINT (6.743652603 49.35213699)
365,378,Salzgitter Flachstahl GmbH Abt. Umweltschutz / 08 TUI,Eisenhüttenstr. 99,38239,DE,1,"Steel, primary",52.15476492,10.40307531,DE9,DE912,7.9152,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Steel, primary</td> <td>6.8</td> <td>1.3192 </td>
 <tr> <td nowrap>Steel, primary</td> <td>6.8</td> <td>3.298 </td>
 <tr> <td nowrap>Steel, primary</td> <td>6.8</td> <td>3.298 </td>
 </table>
",POINT (10.40307531 52.15476492)
366,379,ArcelorMittal Bremen GmbH,Carl-Benz-Straße 30,28237,DE,1,"Steel, primary",53.12493044,8.68672853,DE5,DE501,6.5301,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Steel, primary</td> <td>6.8</td> <td>4.172 </td>
 <tr> <td nowrap>Steel, primary</td> <td>6.8</td> <td>2.3581 </td>
 </table>
",POINT (8.68672853 53.12493044)
367,380,Hüttenwerke Krupp Mannesmann GmbH,Ehinger Str. 200,47259,DE,1,"Steel, primary",51.36823117,6.712267332,DEA,DEA12,8.5748,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Steel, primary</td> <td>6.8</td> <td>4.1225 </td>
 <tr> <td nowrap>Steel, primary</td> <td>6.8</td> <td>4.4523 </td>
 </table>
",POINT (6.712267332 51.36823117)
368,381,ThyssenKrupp Steel Europe AG,Kaiser - Wilhelm - Straße 100,47166,DE,1,"Steel, primary",51.5036903,6.735907484,DEA,DEA12,19.1284,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Steel, primary</td> <td>6.8</td> <td>3.298 </td>
 <tr> <td nowrap>Steel, primary</td> <td>6.8</td> <td>2.8033 </td>
 <tr> <td nowrap>Steel, primary</td> <td>6.8</td> <td>5.7715 </td>
 <tr> <td nowrap>Steel, primary</td> <td>6.8</td> <td>7.2556 </td>
 </table>
",POINT (6.735907484 51.5036903)
