id,Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,Duration,Volume_Mm3,DamHeight_m,StorageCapacity_MWh,DateIn,DateRetrofit,DateOut,lat,lon,EIC,projectID
4155,Wassermuhle Oetmannshausen,Hydro,Run-Of-River,PP,Germany,19,,0,0,0,0,,,,51.137898,9.972444,{nan},{'JRC': {'JRC-H2496'}}
4156,Wassermuhlenwerk Sterner,Hydro,Run-Of-River,PP,Germany,0.048,,0,0,0,0,,,,50.702435,12.170549,{nan},{'JRC': {'JRC-H3185'}}
4157,Wasserrad Chamerau,Hydro,Run-Of-River,PP,Germany,0.045,,0,0,0,0,,,,49.197362,12.743825,{nan},{'JRC': {'JRC-H3198'}}
4158,Wasserschlossle,Hydro,Run-Of-River,PP,Germany,0.25,,0,0,0,0,,,,48.605989,9.446094,{nan},{'JRC': {'JRC-H2797'}}
4159,Wasserturbine,Hydro,Run-Of-River,PP,Germany,0.6,,0,0,0,0,,,,48.479,10.368,"{nan, nan, nan, nan}","{'JRC': {'JRC-H2893', 'JRC-H2895', 'JRC-H2896', 'JRC-H2894'}}"
4160,Wasserung,Hydro,Run-Of-River,PP,Germany,0.114,,0,0,0,0,,,,49.344755,8.784594,{nan},{'JRC': {'JRC-H2945'}}
4161,Wasserwerk Am Neckar,Hydro,Run-Of-River,PP,Germany,0.19,,0,0,0,0,,,,48.226233,8.606976,{nan},{'JRC': {'JRC-H2842'}}
4162,Wattenweiler,Hydro,Run-Of-River,PP,Germany,0.55,,0,0,0,0,,,,48.31,10.33,{nan},{'JRC': {'JRC-H2631'}}
4163,Weissachwerk,Hydro,Run-Of-River,PP,Germany,0.18,,0,0,0,0,,,,47.681354,11.762617,{nan},{'JRC': {'JRC-H2853'}}
4164,Weitenbuhl,Hydro,Run-Of-River,PP,Germany,0.084,,0,0,0,0,,,,48.8,9.59,{nan},{'JRC': {'JRC-H3033'}}
4165,Weng Emmer Und Reitter Gbr,Hydro,Run-Of-River,PP,Germany,1.42,,0,0,0,0,,,,48.35916,11.579483,{nan},{'JRC': {'JRC-H2538'}}
4166,Werk,Hydro,Run-Of-River,PP,Germany,0.474,,0,0,0,0,,,,47.923726,12.83488133,"{nan, nan, nan, nan, nan, nan, nan, nan, nan}","{'JRC': {'JRC-H3213', 'JRC-H3266', 'JRC-H3265', 'JRC-H3052', 'JRC-H3214', 'JRC-H3264', 'JRC-H3212', 'JRC-H3054', 'JRC-H3053'}}"
4167,Werk Mackenschleif,Hydro,Run-Of-River,PP,Germany,0.06,,0,0,0,0,,,,49.174,12.474,{nan},{'JRC': {'JRC-H3131'}}
4168,Werk Mockmuhl,Hydro,Run-Of-River,PP,Germany,0.037,,0,0,0,0,,,,49.320397,9.35956,{nan},{'JRC': {'JRC-H3244'}}
4169,Werk Schmid,Hydro,Run-Of-River,PP,Germany,0.04,,0,0,0,0,,,,48.243349,12.893095,{nan},{'JRC': {'JRC-H3218'}}
4170,Werk Sigiswang,Hydro,Run-Of-River,PP,Germany,0.16,,0,0,0,0,,,,47.485452,10.231098,{nan},{'JRC': {'JRC-H2874'}}
4171,Werk Thannhausen,Hydro,Run-Of-River,PP,Germany,0.075,,0,0,0,0,,,,48.27826,10.471391,{nan},{'JRC': {'JRC-H3074'}}
4172,Werk Wacht,Hydro,Run-Of-River,PP,Germany,0.165,,0,0,0,0,,,,47.802238,7.990106,{nan},{'JRC': {'JRC-H2867'}}
4173,Werk Zeisering,Hydro,Run-Of-River,PP,Germany,0.09,,0,0,0,0,,,,48.773152,13.289622,{nan},{'JRC': {'JRC-H3013'}}
4174,Werk Zellerbach,Hydro,Run-Of-River,PP,Germany,0.16,,0,0,0,0,,,,47.773461,12.645865,{nan},{'JRC': {'JRC-H2872'}}
4175,Wiehlmunden,Hydro,Run-Of-River,PP,Germany,0.4,,0,0,0,0,,,,50.98822,7.480166,{nan},{'JRC': {'JRC-H2684'}}
4176,Wiemeringhausen,Hydro,Run-Of-River,PP,Germany,0.352,,0,0,0,0,,,,51.2896,8.504373,{nan},{'JRC': {'JRC-H2712'}}
4177,Wilhelm Rubin,Hydro,Run-Of-River,PP,Germany,0.124,,0,0,0,0,,,,48.354814,7.752414,{nan},{'JRC': {'JRC-H2936'}}
4178,Wimmermuhle,Hydro,Run-Of-River,PP,Germany,0.0378,,0,0,0,0,,,,48.600424,12.246121,{nan},{'JRC': {'JRC-H3233'}}
4179,Wirsberg,Hydro,Run-Of-River,PP,Germany,0.03648,,0,0,0,0,,,,50.118608,11.612726,{nan},{'JRC': {'JRC-H3252'}}
4180,Wk Anlage Wst,Hydro,Run-Of-River,PP,Germany,0.08,,0,0,0,0,,,,49.362,11.174,{nan},{'JRC': {'JRC-H3050'}}
4181,Wka,Hydro,Run-Of-River,PP,Germany,0.13,,0,0,0,0,,,,48.098,12.563,{nan},{'JRC': {'JRC-H2928'}}
4182,Wka,Hydro,Run-Of-River,PP,Germany,0.153,,0,0,0,0,,,,48.39004,8.674899,"{nan, nan}","{'JRC': {'JRC-H3106', 'JRC-H3009'}}"
4183,Wka,Hydro,Run-Of-River,PP,Germany,0.195,,0,0,0,0,,,,49.152655,13.123025,"{nan, nan}","{'JRC': {'JRC-H3190', 'JRC-H2897'}}"
4184,Wka Alte Sagemuhle,Hydro,Run-Of-River,PP,Germany,0.18,,0,0,0,0,,,,48.7634645,8.3328295,"{nan, nan}","{'JRC': {'JRC-H3006', 'JRC-H3007'}}"
4185,Wka Am Barenpark,Hydro,Run-Of-River,PP,Germany,0.075,,0,0,0,0,,,,48.39257,8.30981,{nan},{'JRC': {'JRC-H3069'}}
4186,Wka Am Hochfallbach Von Marianne Muller,Hydro,Run-Of-River,PP,Germany,0.04636,,0,0,0,0,,,,49.095417,13.051055,{nan},{'JRC': {'JRC-H3188'}}
4187,Wka Am Kurpark,Hydro,Run-Of-River,PP,Germany,0.04864,,0,0,0,0,,,,48.971404,13.131156,{nan},{'JRC': {'JRC-H3178'}}
4188,Wka Am Neumagen Staufen,Hydro,Run-Of-River,PP,Germany,0.4,,0,0,0,0,,,,47.866957,7.746614,{nan},{'JRC': {'JRC-H2688'}}
4189,Wka Am Rotbach Posthalde,Hydro,Run-Of-River,PP,Germany,0.82,,0,0,0,0,,,,47.931916,8.031358,{nan},{'JRC': {'JRC-H2568'}}
4190,Wka Amerika,Hydro,Run-Of-River,PP,Germany,0.646,,0,0,0,0,,,,50.9309,12.74681,{nan},{'JRC': {'JRC-H2594'}}
4191,Wka Augsburg,Hydro,Run-Of-River,PP,Germany,0.435,,0,0,0,0,,,,48.37954667,10.89896833,"{nan, nan, nan}","{'JRC': {'JRC-H2862', 'JRC-H2863', 'JRC-H2996'}}"
4192,Wka Bad Schlema,Hydro,Run-Of-River,PP,Germany,0.35,,0,0,0,0,,,,50.618,12.681,{nan},{'JRC': {'JRC-H2718'}}
4193,Wka Bermersbach,Hydro,Run-Of-River,PP,Germany,0.055,,0,0,0,0,,,,48.6922,8.3395,{nan},{'JRC': {'JRC-H3142'}}
4194,Wka Biebermuhle,Hydro,Run-Of-River,PP,Germany,0.646,,0,0,0,0,,,,50.932892,12.734082,{nan},{'JRC': {'JRC-H2595'}}
4195,Wka Biegert,Hydro,Run-Of-River,PP,Germany,0.075,,0,0,0,0,,,,48.803454,9.839621,{nan},{'JRC': {'JRC-H3060'}}
4196,Wka Borken,Hydro,Run-Of-River,PP,Germany,0.16,,0,0,0,0,,,,51.061271,9.273313,{nan},{'JRC': {'JRC-H2873'}}
4197,Wka Dasselpark Gbr,Hydro,Run-Of-River,PP,Germany,0.075,,0,0,0,0,,,,51.481488,8.257252,{nan},{'JRC': {'JRC-H3059'}}
4198,Wka Deggingen Alleenweg,Hydro,Run-Of-River,PP,Germany,0.055,,0,0,0,0,,,,48.35394,9.43156,{nan},{'JRC': {'JRC-H3150'}}
4199,Wka Dorndorf,Hydro,Run-Of-River,PP,Germany,1.6,,0,0,0,0,,,,51.005,11.674,"{nan, nan, nan, nan}","{'JRC': {'JRC-H2693', 'JRC-H2691', 'JRC-H2690', 'JRC-H2692'}}"
4200,Wka Dorndorf An Der Werra,Hydro,Run-Of-River,PP,Germany,0.3,,0,0,0,0,,,,50.837798,10.089621,{nan},{'JRC': {'JRC-H2746'}}
4201,Wka Eckold In St Andreasberg,Hydro,Run-Of-River,PP,Germany,0.224,,0,0,0,0,,,,51.675956,10.5006,{nan},{'JRC': {'JRC-H2819'}}
4202,Wka Elstertrebnitz,Hydro,Run-Of-River,PP,Germany,0.18,,0,0,0,0,,,,51.1524175,12.242918,"{nan, nan, nan, nan}","{'JRC': {'JRC-H3203', 'JRC-H3201', 'JRC-H3200', 'JRC-H3202'}}"
4203,Wka Erlautal,Hydro,Run-Of-River,PP,Germany,0.26,,0,0,0,0,,,,48.564261,13.578327,{nan},{'JRC': {'JRC-H2784'}}
4204,Wka Erlenmuhle,Hydro,Run-Of-River,PP,Germany,0.18,,0,0,0,0,,,,48.725591,8.353014,{nan},{'JRC': {'JRC-H2850'}}
4205,Wka Fuchs,Hydro,Run-Of-River,PP,Germany,0.055,,0,0,0,0,,,,48.978701,12.838802,{nan},{'JRC': {'JRC-H3157'}}
4206,Wka Gansegarten,Hydro,Run-Of-River,PP,Germany,0.075,,0,0,0,0,,,,48.5905,9.2383,{nan},{'JRC': {'JRC-H3078'}}
4207,Wka Grafendorf,Hydro,Run-Of-River,PP,Germany,0.96,,0,0,0,0,,,,50.115,9.767,"{nan, nan, nan, nan}","{'JRC': {'JRC-H2857', 'JRC-H2856', 'JRC-H2749', 'JRC-H2750'}}"
4208,Wka Grasslsage,Hydro,Run-Of-River,PP,Germany,0.04,,0,0,0,0,,,,49.201626,12.988327,{nan},{'JRC': {'JRC-H3222'}}
4209,Wka Greitschutz,Hydro,Run-Of-River,PP,Germany,0.055,,0,0,0,0,,,,51.145794,12.234119,{nan},{'JRC': {'JRC-H3151'}}
4210,Wka Gunzburg Wasserburg,Hydro,Run-Of-River,PP,Germany,0.196,,0,0,0,0,,,,48.43776,10.271377,{nan},{'JRC': {'JRC-H2841'}}
4211,Wka Heibo,Hydro,Run-Of-River,PP,Germany,0.055,,0,0,0,0,,,,48.867836,13.448393,{nan},{'JRC': {'JRC-H3152'}}
4212,Wka Huber,Hydro,Run-Of-River,PP,Germany,0.11,,0,0,0,0,,,,50.630406,13.078958,{nan},{'JRC': {'JRC-H2947'}}
4213,Wka Keilmuhle,Hydro,Run-Of-River,PP,Germany,0.033,,0,0,0,0,,,,51.048348,9.186755,{nan},{'JRC': {'JRC-H3274'}}
4214,Wka Knecht Muhle,Hydro,Run-Of-River,PP,Germany,0.06,,0,0,0,0,,,,49.40064,9.063767,{nan},{'JRC': {'JRC-H3116'}}
4215,Wka Kollmussage,Hydro,Run-Of-River,PP,Germany,0.09,,0,0,0,0,,,,48.863282,13.407086,{nan},{'JRC': {'JRC-H3003'}}
4216,Wka Laucha Unstrut,Hydro,Run-Of-River,PP,Germany,0.25,,0,0,0,0,,,,51.225,11.679,{nan},{'JRC': {'JRC-H2801'}}
4217,Wka Leinemuhle,Hydro,Run-Of-River,PP,Germany,0.1,,0,0,0,0,,,,51.459603,9.930895,{nan},{'JRC': {'JRC-H2977'}}
4218,Wka Melchiorwehr,Hydro,Run-Of-River,PP,Germany,0.075,,0,0,0,0,,,,48.580625,9.2579,{nan},{'JRC': {'JRC-H3061'}}
4219,Wka Meschede Wehrstapel,Hydro,Run-Of-River,PP,Germany,0.132,,0,0,0,0,,,,51.35242,8.338865,{nan},{'JRC': {'JRC-H2919'}}
4220,Wka Mittweida,Hydro,Run-Of-River,PP,Germany,0.56,,0,0,0,0,,,,50.98297,12.99362,{nan},{'JRC': {'JRC-H2628'}}
4221,Wka Mochenwangen An Der Schussen,Hydro,Run-Of-River,PP,Germany,0.048,,0,0,0,0,,,,47.875001,9.636038,{nan},{'JRC': {'JRC-H3186'}}
4222,Wka Moeve,Hydro,Run-Of-River,PP,Germany,0.035,,0,0,0,0,,,,48.483151,9.221364,{nan},{'JRC': {'JRC-H3257'}}
4223,Wka Munstertal,Hydro,Run-Of-River,PP,Germany,0.037,,0,0,0,0,,,,47.875525,7.840687,{nan},{'JRC': {'JRC-H3240'}}
4224,Wka Neumaier,Hydro,Run-Of-River,PP,Germany,0.033,,0,0,0,0,,,,49.276099,12.926121,{nan},{'JRC': {'JRC-H3275'}}
4225,Wka Neumuhle,Hydro,Run-Of-River,PP,Germany,0.095,,0,0,0,0,,,,50.122363,11.970705,{nan},{'JRC': {'JRC-H2989'}}
4226,Wka Neunbronn,Hydro,Run-Of-River,PP,Germany,0.09,,0,0,0,0,,,,49.116756,9.865235,{nan},{'JRC': {'JRC-H3012'}}
4227,Wka Neurod,Hydro,Run-Of-River,PP,Germany,0.98,,0,0,0,0,,,,48.91103,8.45314,{nan},{'JRC': {'JRC-H2560'}}
4228,Wka Obergurig Arndt Ehemalige Papierfabrik,Hydro,Run-Of-River,PP,Germany,0.075,,0,0,0,0,,,,51.134568,14.406504,{nan},{'JRC': {'JRC-H3077'}}
4229,Wka Obermuhle Schreinersage,Hydro,Run-Of-River,PP,Germany,0.12,,0,0,0,0,,,,48.9700045,13.128088,"{nan, nan}","{'JRC': {'JRC-H3124', 'JRC-H3132'}}"
4230,Wka Oberpremrain,Hydro,Run-Of-River,PP,Germany,0.035,,0,0,0,0,,,,47.803452,11.953301,{nan},{'JRC': {'JRC-H3261'}}
4231,Wka Ot Klosterbuch,Hydro,Run-Of-River,PP,Germany,0.56,,0,0,0,0,,,,51.157979,12.975753,{nan},{'JRC': {'JRC-H2629'}}
4232,Wka Ot Tragnitz,Hydro,Run-Of-River,PP,Germany,0.45,,0,0,0,0,,,,51.163258,12.929731,{nan},{'JRC': {'JRC-H2673'}}
4233,Wka Penig,Hydro,Run-Of-River,PP,Germany,0.655,,0,0,0,0,,,,50.933045,12.703174,{nan},{'JRC': {'JRC-H2583'}}
4234,Wka Regendorf,Hydro,Run-Of-River,PP,Germany,0.13,,0,0,0,0,,,,49.092,12.112,{nan},{'JRC': {'JRC-H2929'}}
4235,Wka Riedermuhle,Hydro,Run-Of-River,PP,Germany,0.075,,0,0,0,0,,,,49.192944,13.05337,{nan},{'JRC': {'JRC-H3063'}}
4236,Wka Rieger,Hydro,Run-Of-River,PP,Germany,0.05,,0,0,0,0,,,,47.439367,11.266718,{nan},{'JRC': {'JRC-H3164'}}
4237,Wka Rochsburg Altanlage,Hydro,Run-Of-River,PP,Germany,1.5,,0,0,0,0,,,,50.951768,12.764048,{nan},{'JRC': {'JRC-H2532'}}
4238,Wka Rothenburg,Hydro,Run-Of-River,PP,Germany,4.5,,0,0,0,0,,,,51.646,11.753,"{nan, nan, nan, nan, nan, nan, nan, nan, nan}","{'JRC': {'JRC-H2641', 'JRC-H2647', 'JRC-H2643', 'JRC-H2646', 'JRC-H2642', 'JRC-H2648', 'JRC-H2645', 'JRC-H2644', 'JRC-H2640'}}"
4239,Wka Sagewerk Schele,Hydro,Run-Of-River,PP,Germany,0.06,,0,0,0,0,,,,47.658686,9.921478,{nan},{'JRC': {'JRC-H3120'}}
4240,Wka Schlayer,Hydro,Run-Of-River,PP,Germany,0.11,,0,0,0,0,,,,48.472238,9.222336,{nan},{'JRC': {'JRC-H2950'}}
4241,Wka Silberstrasse,Hydro,Run-Of-River,PP,Germany,0.32,,0,0,0,0,,,,50.660844,12.547875,{nan},{'JRC': {'JRC-H2737'}}
4242,Wka Staudachmuhle,Hydro,Run-Of-River,PP,Germany,0.16,,0,0,0,0,,,,47.671453,9.880326,{nan},{'JRC': {'JRC-H2871'}}
4243,Wka Stegmuhle,Hydro,Run-Of-River,PP,Germany,0.084,,0,0,0,0,,,,48.556185,12.546988,{nan},{'JRC': {'JRC-H3034'}}
4244,Wka Steinerne Renne In Wernigerode,Hydro,Run-Of-River,PP,Germany,0.32,,0,0,0,0,,,,51.816661,10.724849,{nan},{'JRC': {'JRC-H2736'}}
4245,Wka Talsperre Rauschenbach,Hydro,Run-Of-River,PP,Germany,0.045,,0,0,0,0,,,,50.695577,13.49828,{nan},{'JRC': {'JRC-H3199'}}
4246,Wka Topelmuhle,Hydro,Run-Of-River,PP,Germany,0.4,,0,0,0,0,,,,51.122906,13.030117,{nan},{'JRC': {'JRC-H2689'}}
4247,Wka Triebwerk Nutzel,Hydro,Run-Of-River,PP,Germany,0.075,,0,0,0,0,,,,49.494957,10.552984,{nan},{'JRC': {'JRC-H3064'}}
4248,Wka Unterlind,Hydro,Run-Of-River,PP,Germany,0.036,,0,0,0,0,,,,49.97351,11.873683,{nan},{'JRC': {'JRC-H3255'}}
4249,Wka Unterreichenbach,Hydro,Run-Of-River,PP,Germany,0.2,,0,0,0,0,,,,48.825167,8.71175,{nan},{'JRC': {'JRC-H2838'}}
4250,Wka Villigst,Hydro,Run-Of-River,PP,Germany,1,,0,0,0,0,,,,51.458439,7.633934,{nan},{'JRC': {'JRC-H2555'}}
4251,Wka Walkmuhle,Hydro,Run-Of-River,PP,Germany,0.078,,0,0,0,0,,,,49.38096,8.7886,{nan},{'JRC': {'JRC-H3057'}}
4252,Wka Warnthal,Hydro,Run-Of-River,PP,Germany,0.07,,0,0,0,0,,,,49.383386,12.380682,{nan},{'JRC': {'JRC-H3098'}}
4253,Wka Werk Weisenbach,Hydro,Run-Of-River,PP,Germany,0.585,,0,0,0,0,,,,48.72377,8.35596,{nan},{'JRC': {'JRC-H2625'}}
4254,Wka Winkelhof,Hydro,Run-Of-River,PP,Germany,0.075,,0,0,0,0,,,,48.386805,8.307135,{nan},{'JRC': {'JRC-H3079'}}
4255,Wka Wut,Hydro,Run-Of-River,PP,Germany,0.97,,0,0,0,0,,,,47.659805,8.361114,"{nan, nan}","{'JRC': {'JRC-H2655', 'JRC-H2656'}}"
4256,Wkw,Hydro,Run-Of-River,PP,Germany,0.045,,0,0,0,0,,,,51.191869,7.573315,{nan},{'JRC': {'JRC-H3208'}}
4257,Wkw,Hydro,Run-Of-River,PP,Germany,2.48,,0,0,0,0,,,,48.0202395,12.545524,"{nan, nan}","{'JRC': {'JRC-H2627', 'JRC-H2526'}}"
4258,Wkw,Hydro,Run-Of-River,PP,Germany,0.038,,0,0,0,0,,,,49.153142,12.457944,{nan},{'JRC': {'JRC-H3231'}}
4259,Wkw,Hydro,Run-Of-River,PP,Germany,0.075,,0,0,0,0,,,,48.538162,8.397262,{nan},{'JRC': {'JRC-H3073'}}
4260,Wkw,Hydro,Run-Of-River,PP,Germany,0.137,,0,0,0,0,,,,48.1472555,10.2455005,"{nan, nan}","{'JRC': {'JRC-H3082', 'JRC-H3108'}}"
4261,Wkw,Hydro,Run-Of-River,PP,Germany,8.915,,0,0,0,0,,,,48.0755,12.5755,"{nan, nan}","{'JRC': {'JRC-H2497', 'JRC-H2681'}}"
4262,Wkw Algishofen,Hydro,Run-Of-River,PP,Germany,0.1195,,0,0,0,0,,,,48.911664,9.911447,{nan},{'JRC': {'JRC-H2940'}}
4263,Wkw Am Aufhamer Bach,Hydro,Run-Of-River,PP,Germany,0.0625,,0,0,0,0,,,,47.46932,12.51932,{nan},{'JRC': {'JRC-H3107'}}
4264,Wkw Atex,Hydro,Run-Of-River,PP,Germany,1.402,,0,0,0,0,,,,48.842462,13.371729,{nan},{'JRC': {'JRC-H2539'}}
4265,Wkw Bobzin,Hydro,Run-Of-River,PP,Germany,0.17,,0,0,0,0,,,,53.492097,12.071089,{nan},{'JRC': {'JRC-H2860'}}
4266,Wkw Dammer Muhle,Hydro,Run-Of-River,PP,Germany,0.06,,0,0,0,0,,,,51.225,6.875,{nan},{'JRC': {'JRC-H3128'}}
4267,Wkw Diessfurt,Hydro,Run-Of-River,PP,Germany,0.0575,,0,0,0,0,,,,49.733668,11.972547,{nan},{'JRC': {'JRC-H3135'}}
4268,Wkw Eisenhammer,Hydro,Run-Of-River,PP,Germany,0.105,,0,0,0,0,,,,50.321825,9.284242,{nan},{'JRC': {'JRC-H2966'}}
4269,Wkw Fahrbrucke,Hydro,Run-Of-River,PP,Germany,0.6,,0,0,0,0,,,,50.646229,12.630021,{nan},{'JRC': {'JRC-H2606'}}
4270,Wkw Gohren,Hydro,Run-Of-River,PP,Germany,2.55,,0,0,0,0,,,,50.981,12.766,"{nan, nan, nan, nan, nan, nan, nan, nan, nan}","{'JRC': {'JRC-H2761', 'JRC-H2789', 'JRC-H2762', 'JRC-H2764', 'JRC-H2765', 'JRC-H2788', 'JRC-H2766', 'JRC-H2790', 'JRC-H2763'}}"
4271,Wkw Grossarmschlag Hauptkraftwerk,Hydro,Run-Of-River,PP,Germany,3.35,,0,0,0,0,,,,48.883166,13.359728,{nan},{'JRC': {'JRC-H2517'}}
4272,Wkw Hammerschmiede,Hydro,Run-Of-River,PP,Germany,0.125,,0,0,0,0,,,,48.856733,13.387774,{nan},{'JRC': {'JRC-H2931'}}
4273,Wkw Hauzenberg,Hydro,Run-Of-River,PP,Germany,0.305,,0,0,0,0,,,,48.740208,13.559773,{nan},{'JRC': {'JRC-H2744'}}
4274,Wkw Innerstetalsperre,Hydro,Run-Of-River,PP,Germany,1.5,,0,0,0,0,,,,51.914918,10.30113433,"{nan, nan, nan}","{'JRC': {'JRC-H2674', 'JRC-H2751', 'JRC-H2576'}}"
4275,Wkw Kamerun,Hydro,Run-Of-River,PP,Germany,0.235,,0,0,0,0,,,,50.683954,13.269382,{nan},{'JRC': {'JRC-H2810'}}
4276,Wkw Kaufbeurer Strasse,Hydro,Run-Of-River,PP,Germany,0.25,,0,0,0,0,,,,47.725719,10.322733,{nan},{'JRC': {'JRC-H2791'}}
4277,Wkw Kinzigmuhle,Hydro,Run-Of-River,PP,Germany,0.115,,0,0,0,0,,,,50.201915,9.144704,{nan},{'JRC': {'JRC-H2944'}}
4278,Wkw Kittlmuhle Erlau,Hydro,Run-Of-River,PP,Germany,1.559,,0,0,0,0,,,,48.665158,13.547951,{nan},{'JRC': {'JRC-H2531'}}
4279,Wkw Kuhmuhle,Hydro,Run-Of-River,PP,Germany,0.0735,,0,0,0,0,,,,50.40128,11.81577,{nan},{'JRC': {'JRC-H3089'}}
4280,Wkw Kylltal,Hydro,Run-Of-River,PP,Germany,0.17,,0,0,0,0,,,,49.818451,6.66872,{nan},{'JRC': {'JRC-H2861'}}
4281,Wkw Lehnamuhle,Hydro,Run-Of-River,PP,Germany,0.25,,0,0,0,0,,,,50.71106,12.163287,{nan},{'JRC': {'JRC-H2796'}}
4282,Wkw Lenkenhutte,Hydro,Run-Of-River,PP,Germany,0.038,,0,0,0,0,,,,49.358917,12.742587,{nan},{'JRC': {'JRC-H3228'}}
4283,Wkw Mihla,Hydro,Run-Of-River,PP,Germany,0.88,,0,0,0,0,,,,51.078326,10.328892,{nan},{'JRC': {'JRC-H2567'}}
4284,Wkw Muller,Hydro,Run-Of-River,PP,Germany,0.037,,0,0,0,0,,,,48.42864,8.18674,{nan},{'JRC': {'JRC-H3239'}}
4285,Wkw Munchshofen,Hydro,Run-Of-River,PP,Germany,0.15,,0,0,0,0,,,,49.238473,12.084235,{nan},{'JRC': {'JRC-H2886'}}
4286,Wkw Neumurnthal,Hydro,Run-Of-River,PP,Germany,0.145,,0,0,0,0,,,,49.37066,12.40655,{nan},{'JRC': {'JRC-H2900'}}
4287,Wkw Niederschlema,Hydro,Run-Of-River,PP,Germany,0.585,,0,0,0,0,,,,50.61235,12.690956,{nan},{'JRC': {'JRC-H2624'}}
4288,Wkw Oker,Hydro,Run-Of-River,PP,Germany,0.3,,0,0,0,0,,,,51.884,10.472,{nan},{'JRC': {'JRC-H2752'}}
4289,Wkw Osu,Hydro,Run-Of-River,PP,Germany,0.0955,,0,0,0,0,,,,48.211393,9.828948,{nan},{'JRC': {'JRC-H2987'}}
4290,Wkw Pfeiffer Schloglmuhle,Hydro,Run-Of-River,PP,Germany,0.07,,0,0,0,0,,,,47.661,10.783,{nan},{'JRC': {'JRC-H3097'}}
4291,Wkw Pfullingen,Hydro,Run-Of-River,PP,Germany,0.4,,0,0,0,0,,,,48.453126,9.2325855,"{nan, nan, nan, nan}","{'JRC': {'JRC-H2956', 'JRC-H3020', 'JRC-H2957', 'JRC-H3019'}}"
4292,Wkw Plecher Consult,Hydro,Run-Of-River,PP,Germany,0.12,,0,0,0,0,,,,50.513193,12.774458,{nan},{'JRC': {'JRC-H2939'}}
4293,Wkw Porstendorf,Hydro,Run-Of-River,PP,Germany,0.6,,0,0,0,0,,,,50.975752,11.650404,{nan},{'JRC': {'JRC-H2604'}}
4294,Wkw Provino,Hydro,Run-Of-River,PP,Germany,0.096,,0,0,0,0,,,,48.363861,10.91483,{nan},{'JRC': {'JRC-H2986'}}
4295,Wkw Rasenmuhle,Hydro,Run-Of-River,PP,Germany,0.5,,0,0,0,0,,,,50.836,10.163,{nan},{'JRC': {'JRC-H2639'}}
4296,Wkw Riedmuhle Tafertshofen,Hydro,Run-Of-River,PP,Germany,0.285,,0,0,0,0,,,,48.2078505,10.2700375,"{nan, nan}","{'JRC': {'JRC-H3031', 'JRC-H2839'}}"
4297,Wkw Rohrdorf,Hydro,Run-Of-River,PP,Germany,0.055,,0,0,0,0,,,,48.574255,8.689591,{nan},{'JRC': {'JRC-H3143'}}
4298,Wkw Rosshof,Hydro,Run-Of-River,PP,Germany,0.07,,0,0,0,0,,,,47.610277,12.942516,{nan},{'JRC': {'JRC-H3093'}}
4299,Wkw Rummenohl,Hydro,Run-Of-River,PP,Germany,0.5,,0,0,0,0,,,,51.277,7.527,"{nan, nan, nan, nan}","{'JRC': {'JRC-H2935', 'JRC-H2933', 'JRC-H2932', 'JRC-H2934'}}"
4300,Wkw Schleifenhan,Hydro,Run-Of-River,PP,Germany,0.07,,0,0,0,0,,,,50.152571,10.920315,{nan},{'JRC': {'JRC-H3095'}}
4301,Wkw Schonheiderhammer,Hydro,Run-Of-River,PP,Germany,0.18,,0,0,0,0,,,,50.502485,12.55281,{nan},{'JRC': {'JRC-H2852'}}
4302,Wkw Sperlhammer,Hydro,Run-Of-River,PP,Germany,0.09,,0,0,0,0,,,,49.613866,12.124321,{nan},{'JRC': {'JRC-H3002'}}
4303,Wkw Stein,Hydro,Run-Of-River,PP,Germany,0.078,,0,0,0,0,,,,49.510805,12.22419,{nan},{'JRC': {'JRC-H3056'}}
4304,Wkw Turbine,Hydro,Run-Of-River,PP,Germany,0.037,,0,0,0,0,,,,47.597,10.118,{nan},{'JRC': {'JRC-H3245'}}
4305,Wkw Weiden,Hydro,Run-Of-River,PP,Germany,0.035,,0,0,0,0,,,,49.681642,12.179583,{nan},{'JRC': {'JRC-H3262'}}
4306,Wkw Werramuhle,Hydro,Run-Of-River,PP,Germany,0.23,,0,0,0,0,,,,50.887317,10.003625,{nan},{'JRC': {'JRC-H2813'}}
4307,Wkw Wieblingen Helmreich,Hydro,Run-Of-River,PP,Germany,0.3,,0,0,0,0,,,,49.426813,8.651185,{nan},{'JRC': {'JRC-H2748'}}
4308,Wohrleinsmuhle,Hydro,Run-Of-River,PP,Germany,0.16,,0,0,0,0,,,,50.26355,11.39562,{nan},{'JRC': {'JRC-H2869'}}
4309,Wolfkraft,Hydro,Run-Of-River,PP,Germany,0.089,,0,0,0,0,,,,48.374898,8.283163,{nan},{'JRC': {'JRC-H3026'}}
4310,Wolfstein,Hydro,Run-Of-River,PP,Germany,0.0954,,0,0,0,0,,,,51.879557,10.59984,{nan},{'JRC': {'JRC-H2988'}}
4311,Wollreisserei Stein,Hydro,Run-Of-River,PP,Germany,0.395,,0,0,0,0,,,,50.96229,12.805247,{nan},{'JRC': {'JRC-H2694'}}
